trip_id,payment_type_id,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,congestion_surcharge,total_amount
4923,1.0,10.5,1.0,0.5,1.0,0.0,0.3,2.5,15.8
4924,2.0,12.0,0.5,0.5,0.0,0.0,0.3,2.5,15.8
4925,1.0,4.5,0.5,0.5,1.66,0.0,0.3,2.5,9.96
4926,1.0,5.5,0.0,0.5,1.76,0.0,0.3,2.5,10.56
4927,1.0,17.5,0.5,0.5,4.26,0.0,0.3,2.5,25.56
4928,1.0,13.0,1.0,0.5,4.32,0.0,0.3,2.5,21.62
4929,2.0,14.0,3.5,0.5,0.0,0.0,0.3,2.5,18.3
4930,2.0,34.0,0.5,0.5,0.0,0.0,0.3,2.5,37.8
4931,1.0,7.0,0.0,0.5,1.0,0.0,0.3,2.5,11.3
4932,1.0,4.5,0.0,0.5,1.56,0.0,0.3,2.5,9.36
4933,1.0,13.0,3.0,0.5,1.5,0.0,0.3,2.5,18.3
4934,1.0,9.5,3.0,0.5,1.0,0.0,0.3,2.5,14.3
4935,1.0,9.0,0.0,0.5,1.23,0.0,0.3,2.5,13.53
4936,1.0,19.5,0.0,0.5,4.56,0.0,0.3,2.5,27.36
4937,1.0,11.0,0.0,0.5,2.86,0.0,0.3,2.5,17.16
4938,1.0,38.0,0.0,0.5,9.48,6.12,0.3,2.5,56.9
4939,1.0,5.5,0.0,0.5,1.76,0.0,0.3,2.5,10.56
4940,1.0,53.5,1.0,0.5,5.0,0.0,0.3,0.0,60.3
4941,1.0,7.0,0.5,0.5,0.0,0.0,0.3,0.0,8.3
4942,1.0,9.5,2.5,0.5,2.0,0.0,0.3,2.5,14.8
4943,1.0,10.0,0.0,0.5,2.8,0.0,0.3,2.5,16.1
4944,1.0,15.5,3.0,0.5,3.0,0.0,0.3,2.5,22.3
4945,2.0,9.5,2.5,0.5,0.0,0.0,0.3,2.5,12.8
4946,2.0,6.5,3.0,0.5,0.0,0.0,0.3,2.5,10.3
4947,2.0,6.5,0.0,0.5,0.0,0.0,0.3,2.5,9.8
4948,1.0,6.0,2.5,0.5,1.0,0.0,0.3,2.5,10.3
4949,2.0,18.0,3.0,0.5,0.0,0.0,0.3,2.5,21.8
4950,1.0,8.5,0.5,0.5,1.0,0.0,0.3,2.5,13.3
4951,1.0,8.0,0.0,0.5,1.08,0.0,0.3,2.5,12.38
4952,2.0,37.0,0.0,0.5,0.0,0.0,0.3,0.0,37.8
4953,2.0,7.5,0.0,0.5,0.0,0.0,0.3,0.0,8.3
4954,2.0,7.5,0.0,0.5,0.0,0.0,0.3,2.5,10.8
4955,1.0,35.5,1.0,0.5,9.95,0.0,0.3,2.5,49.75
4956,1.0,12.5,0.0,0.5,3.16,0.0,0.3,2.5,18.96
4957,1.0,16.0,2.5,0.5,3.47,0.0,0.3,2.5,22.77
4958,1.0,90.0,0.0,0.0,0.0,0.0,0.3,0.0,90.3
4959,2.0,8.5,0.0,0.5,0.0,0.0,0.3,2.5,11.8
4960,2.0,12.0,3.0,0.5,0.0,0.0,0.3,2.5,15.8
4961,1.0,10.0,0.0,0.5,2.16,0.0,0.3,0.0,12.96
4962,2.0,10.5,3.0,0.5,0.0,0.0,0.3,2.5,14.3
4963,2.0,10.0,1.0,0.5,0.0,0.0,0.3,2.5,14.3
4964,1.0,20.2,0.0,0.5,0.0,0.0,0.3,0.0,21.0
4965,1.0,5.5,3.5,0.5,1.0,0.0,0.3,2.5,10.8
4966,2.0,16.5,3.0,0.5,0.0,0.0,0.3,2.5,20.3
4967,1.0,12.5,2.5,0.5,3.2,0.0,0.3,2.5,19.0
4968,1.0,5.5,1.0,0.5,1.0,0.0,0.3,2.5,10.8
4969,2.0,29.5,1.0,0.5,0.0,0.0,0.3,2.5,33.8
4970,1.0,52.0,0.0,0.5,6.0,6.12,0.3,2.5,67.42
4971,2.0,6.5,0.5,0.5,0.0,0.0,0.3,2.5,10.3
4972,1.0,5.0,0.0,0.5,2.49,0.0,0.3,2.5,10.79
4973,1.0,10.0,0.0,0.5,2.66,0.0,0.3,2.5,15.96
4974,1.0,5.0,3.5,0.5,1.85,0.0,0.3,2.5,11.15
4975,1.0,32.5,0.0,0.5,6.66,0.0,0.3,0.0,39.96
4976,1.0,9.5,0.5,0.5,1.08,0.0,0.3,0.0,11.88
4977,2.0,5.5,3.0,0.5,0.0,0.0,0.3,2.5,9.3
4978,1.0,11.5,2.5,0.5,2.95,0.0,0.3,2.5,17.75
4979,1.0,8.5,2.5,0.5,0.0,0.0,0.3,2.5,11.8
4980,1.0,13.5,0.5,0.5,4.32,0.0,0.3,2.5,21.62
4981,1.0,12.5,0.5,0.5,3.26,0.0,0.3,2.5,19.56
4982,1.0,29.5,0.0,0.5,7.78,6.12,0.3,2.5,46.7
4983,1.0,13.5,0.0,0.5,1.2,0.0,0.3,2.5,18.0
4984,1.0,21.5,0.0,0.5,4.96,0.0,0.3,2.5,29.76
4985,2.0,8.0,3.0,0.5,0.0,0.0,0.3,2.5,11.8
4986,1.0,7.5,0.0,0.5,2.16,0.0,0.3,2.5,12.96
4987,1.0,9.0,0.0,0.5,2.46,0.0,0.3,2.5,14.76
4988,1.0,8.5,0.0,0.5,1.5,0.0,0.3,2.5,13.3
4989,1.0,5.0,3.0,0.5,1.0,0.0,0.3,2.5,9.8
4990,1.0,8.0,0.5,0.5,2.95,0.0,0.3,2.5,14.75
4991,2.0,11.5,2.5,0.5,0.0,0.0,0.3,2.5,14.8
4992,2.0,6.0,0.0,0.5,0.0,0.0,0.3,2.5,9.3
4993,1.0,16.0,1.0,0.5,4.06,0.0,0.3,2.5,24.36
4994,1.0,8.0,2.5,0.5,1.5,0.0,0.3,2.5,12.8
4995,1.0,9.0,2.5,0.5,3.05,0.0,0.3,2.5,15.35
4996,1.0,9.0,2.5,0.5,2.0,0.0,0.3,2.5,14.3
4997,1.0,6.5,0.5,0.5,1.5,0.0,0.3,2.5,11.8
4998,2.0,6.0,0.0,0.5,0.0,0.0,0.3,0.0,6.8
4999,1.0,7.5,3.5,0.5,2.35,0.0,0.3,2.5,14.15
5000,1.0,7.0,2.5,0.5,1.0,0.0,0.3,2.5,11.3
5001,1.0,9.0,0.5,0.5,2.56,0.0,0.3,2.5,15.36
5002,1.0,6.0,0.0,0.5,1.86,0.0,0.3,2.5,11.16
5003,1.0,12.0,1.0,0.5,2.0,0.0,0.3,2.5,18.3
5004,2.0,4.5,3.0,0.5,0.0,0.0,0.3,2.5,8.3
5005,1.0,7.5,2.5,0.5,2.15,0.0,0.3,2.5,12.95
5006,1.0,4.0,0.0,0.5,1.46,0.0,0.3,2.5,8.76
5007,1.0,33.0,0.0,0.5,6.76,0.0,0.3,0.0,40.56
5008,1.0,3.5,3.0,0.5,1.0,0.0,0.3,2.5,8.3
5009,1.0,10.5,1.0,0.5,2.0,0.0,0.3,2.5,16.8
5010,1.0,4.5,2.5,0.5,0.01,0.0,0.3,2.5,7.81
5011,2.0,10.0,2.5,0.5,0.0,0.0,0.3,2.5,13.3
5012,2.0,25.0,2.5,0.5,0.0,0.0,0.3,2.5,28.3
5013,2.0,39.5,0.0,0.5,0.0,0.0,0.3,0.0,40.3
5014,1.0,6.0,2.5,0.5,1.85,0.0,0.3,2.5,11.15
5015,1.0,8.5,1.0,0.5,2.56,0.0,0.3,2.5,15.36
5016,1.0,3.0,3.0,0.5,0.68,0.0,0.3,2.5,7.48
5017,1.0,8.5,3.0,0.5,2.45,0.0,0.3,2.5,14.75
5018,2.0,52.0,0.0,0.5,0.0,6.12,0.3,2.5,61.42
5019,1.0,11.5,3.5,0.5,3.15,0.0,0.3,2.5,18.95
5020,1.0,11.0,0.0,0.5,2.86,0.0,0.3,2.5,17.16
5021,1.0,52.0,0.0,0.5,0.0,6.12,0.3,2.5,61.42
5022,1.0,7.5,1.0,0.5,1.0,0.0,0.3,2.5,12.8
5023,1.0,9.0,0.0,0.5,2.0,0.0,0.3,2.5,14.3
5024,1.0,28.2,0.0,0.5,0.0,0.0,0.3,0.0,29.0
5025,1.0,11.0,0.5,0.5,3.7,0.0,0.3,2.5,18.5
5026,1.0,10.0,2.5,0.5,1.0,0.0,0.3,2.5,14.3
5027,1.0,14.5,3.0,0.5,3.65,0.0,0.3,2.5,21.95
5028,1.0,8.5,3.5,0.5,2.55,0.0,0.3,2.5,15.35
5029,1.0,4.0,2.5,0.5,1.45,0.0,0.3,2.5,8.75
5030,1.0,4.5,0.0,0.5,1.56,0.0,0.3,2.5,9.36
5031,1.0,10.0,2.5,0.5,2.65,0.0,0.3,2.5,15.95
5032,1.0,8.0,1.0,0.5,0.0,0.0,0.3,2.5,12.3
5033,1.0,14.0,0.0,0.5,3.46,0.0,0.3,2.5,20.76
5034,1.0,31.0,3.0,0.5,0.0,0.0,0.3,2.5,34.8
5035,1.0,18.5,1.0,0.5,4.56,0.0,0.3,2.5,27.36
5036,1.0,16.0,2.5,0.5,1.0,0.0,0.3,2.5,20.3
5037,1.0,7.5,0.0,0.5,2.16,0.0,0.3,2.5,12.96
5038,1.0,19.5,2.5,0.5,4.55,0.0,0.3,2.5,27.35
5039,1.0,20.0,0.0,0.5,1.0,0.0,0.3,2.5,24.3
5040,1.0,7.0,3.0,0.5,2.15,0.0,0.3,2.5,12.95
5041,1.0,8.5,0.5,0.5,2.46,0.0,0.3,2.5,14.76
5042,1.0,6.0,0.0,0.5,1.86,0.0,0.3,2.5,11.16
5043,1.0,6.0,0.0,0.5,1.86,0.0,0.3,2.5,11.16
5044,2.0,11.0,0.0,0.5,0.0,0.0,0.3,2.5,14.3
5045,1.0,6.5,0.0,0.5,1.27,0.0,0.3,2.5,11.07
5046,1.0,8.0,0.0,0.5,2.26,0.0,0.3,2.5,13.56
5047,1.0,8.0,0.0,0.5,2.26,0.0,0.3,2.5,13.56
5048,1.0,8.5,0.0,0.5,0.0,0.0,0.3,0.0,9.3
5049,2.0,19.0,0.0,0.5,0.0,0.0,0.3,2.5,22.3
5050,1.0,9.5,0.5,0.5,3.32,0.0,0.3,2.5,16.62
5051,1.0,8.5,0.0,0.5,2.0,0.0,0.3,2.5,13.8
5052,1.0,4.0,2.5,0.5,0.0,0.0,0.3,2.5,7.3
5053,1.0,4.5,2.5,0.5,1.17,0.0,0.3,2.5,8.97
5054,1.0,28.5,3.0,0.5,9.6,6.12,0.3,2.5,48.02
5055,2.0,15.5,1.0,0.5,0.0,0.0,0.3,2.5,19.8
5056,2.0,9.0,0.0,0.5,0.0,0.0,0.3,2.5,12.3
5057,1.0,9.0,0.5,0.5,3.2,0.0,0.3,2.5,16.0
5058,2.0,4.5,2.5,0.5,0.0,0.0,0.3,2.5,7.8
5059,1.0,8.5,2.5,0.5,2.35,0.0,0.3,2.5,14.15
5060,1.0,9.5,0.5,0.5,2.66,0.0,0.3,2.5,15.96
5061,1.0,13.5,2.5,0.5,3.35,0.0,0.3,2.5,20.15
5062,2.0,13.0,2.5,0.5,0.0,0.0,0.3,2.5,16.3
5063,1.0,17.5,0.5,0.5,4.26,0.0,0.3,2.5,25.56
5064,2.0,3.5,2.5,0.5,0.0,0.0,0.3,2.5,6.8
5065,2.0,13.5,0.5,0.5,0.0,0.0,0.3,2.5,17.3
5066,1.0,7.5,0.5,0.5,2.26,0.0,0.3,2.5,13.56
5067,1.0,10.5,0.5,0.5,2.86,0.0,0.3,2.5,17.16
5068,2.0,25.5,0.5,0.5,0.0,0.0,0.3,0.0,26.8
5069,1.0,9.0,2.5,0.5,2.45,0.0,0.3,2.5,14.75
5070,1.0,5.0,0.0,0.5,1.0,0.0,0.3,0.0,6.8
5071,1.0,9.5,0.0,0.5,1.28,0.0,0.3,2.5,14.08
5072,1.0,10.5,3.0,0.5,2.15,0.0,0.3,2.5,16.45
5073,1.0,7.5,2.5,0.5,0.0,0.0,0.3,2.5,10.8
5074,1.0,13.0,3.0,0.5,3.35,0.0,0.3,2.5,20.15
5075,2.0,7.5,0.0,0.5,0.0,0.0,0.3,2.5,10.8
5076,1.0,7.5,0.0,0.5,2.16,0.0,0.3,2.5,12.96
5077,2.0,7.0,2.5,0.5,0.0,0.0,0.3,2.5,10.3
5078,1.0,7.0,0.5,0.5,1.73,0.0,0.3,2.5,12.53
5079,1.0,13.0,0.0,0.5,3.26,0.0,0.3,2.5,19.56
5080,1.0,16.5,0.5,0.5,4.06,0.0,0.3,2.5,24.36
5081,1.0,7.5,0.0,0.5,2.16,0.0,0.3,2.5,12.96
5082,1.0,9.5,0.0,0.5,2.56,0.0,0.3,2.5,15.36
5083,1.0,52.0,2.5,0.5,12.28,6.12,0.3,2.5,73.7
5084,1.0,4.0,2.5,0.5,1.1,0.0,0.3,2.5,8.4
5085,1.0,14.0,0.5,0.5,3.56,0.0,0.3,2.5,21.36
5086,1.0,24.2,0.0,0.5,0.0,0.0,0.3,0.0,25.0
5087,2.0,9.0,0.5,0.5,0.0,0.0,0.3,2.5,12.8
5088,1.0,8.0,0.5,0.5,1.77,0.0,0.3,2.5,13.57
5089,1.0,4.5,0.5,0.5,1.0,0.0,0.3,2.5,9.3
5090,1.0,42.0,0.5,0.5,9.16,0.0,0.3,2.5,54.96
5091,2.0,21.5,1.0,0.5,0.0,0.0,0.3,2.5,25.8
5092,2.0,7.5,3.0,0.5,0.0,0.0,0.3,2.5,11.3
5093,1.0,54.5,0.5,0.5,16.74,0.0,0.3,0.0,72.54
5094,1.0,19.5,0.0,0.5,4.56,0.0,0.3,2.5,27.36
5095,1.0,7.0,1.0,0.5,2.26,0.0,0.3,2.5,13.56
5096,1.0,22.5,0.5,0.5,3.0,0.0,0.3,2.5,29.3
5097,1.0,6.0,2.5,0.5,1.4,0.0,0.3,2.5,10.7
5098,1.0,3.0,3.5,0.5,1.0,0.0,0.3,2.5,8.3
5099,2.0,9.0,2.5,0.5,0.0,0.0,0.3,2.5,12.3
5100,1.0,13.0,3.0,0.5,0.0,0.0,0.3,2.5,16.8
5101,1.0,18.0,0.0,0.5,4.26,0.0,0.3,2.5,25.56
5102,1.0,9.0,0.5,0.5,3.84,0.0,0.3,2.5,16.64
5103,2.0,5.0,0.5,0.5,0.0,0.0,0.3,2.5,8.8
5104,1.0,3.5,0.5,0.5,1.46,0.0,0.3,2.5,8.76
5105,2.0,10.5,0.0,0.5,0.0,0.0,0.3,2.5,13.8
5106,1.0,10.0,0.0,0.5,2.66,0.0,0.3,2.5,15.96
5107,1.0,5.0,0.5,0.5,1.76,0.0,0.3,2.5,10.56
5108,1.0,11.0,0.0,0.5,1.5,0.0,0.3,2.5,15.8
5109,1.0,9.5,0.0,0.5,2.56,0.0,0.3,2.5,15.36
5110,1.0,10.5,0.5,0.5,2.86,0.0,0.3,2.5,17.16
5111,1.0,3.5,0.0,0.5,1.36,0.0,0.3,2.5,8.16
5112,2.0,10.0,0.5,0.5,0.0,0.0,0.3,2.5,13.8
5113,1.0,6.5,0.0,0.5,1.5,0.0,0.3,2.5,11.3
5114,2.0,7.0,0.5,0.5,0.0,0.0,0.3,2.5,10.8
5115,1.0,5.0,0.0,0.5,1.0,0.0,0.3,2.5,9.3
5116,1.0,11.0,0.0,0.5,2.86,0.0,0.3,2.5,17.16
5117,1.0,26.0,1.0,0.5,3.5,0.0,0.3,2.5,33.8
5118,1.0,20.5,1.0,0.5,2.0,0.0,0.3,2.5,26.8
5119,2.0,6.0,0.0,0.5,0.0,0.0,0.3,2.5,9.3
5120,1.0,9.0,0.5,0.5,2.56,0.0,0.3,2.5,15.36
5121,2.0,21.0,3.0,0.5,0.0,0.0,0.3,2.5,24.8
5122,1.0,6.0,0.5,0.5,0.98,0.0,0.3,2.5,10.78
5123,2.0,4.0,1.0,0.5,0.0,0.0,0.3,2.5,8.3
5124,1.0,4.5,0.0,0.5,1.5,0.0,0.3,2.5,9.3
5125,1.0,4.5,0.5,0.5,2.49,0.0,0.3,2.5,10.79
5126,1.0,9.0,2.5,0.5,2.45,0.0,0.3,2.5,14.75
5127,1.0,12.0,3.5,0.5,4.05,0.0,0.3,2.5,20.35
5128,2.0,37.5,0.5,0.5,0.0,0.0,0.3,0.0,38.8
5129,1.0,23.5,0.0,0.5,5.36,0.0,0.3,2.5,32.16
5130,1.0,12.0,0.5,0.5,3.16,0.0,0.3,2.5,18.96
5131,4.0,3.0,2.5,0.5,0.0,0.0,0.3,2.5,6.3
5132,1.0,8.5,1.0,0.5,1.0,0.0,0.3,2.5,13.8
5133,1.0,7.0,0.0,0.5,2.06,0.0,0.3,2.5,12.36
5134,1.0,8.0,0.5,0.5,2.12,0.0,0.3,2.5,13.92
5135,1.0,20.5,0.0,0.5,2.38,0.0,0.3,2.5,26.18
5136,1.0,12.5,2.5,0.5,3.95,0.0,0.3,2.5,19.75
5137,1.0,23.0,1.0,0.5,5.46,0.0,0.3,2.5,32.76
5138,2.0,5.0,0.0,0.5,0.0,0.0,0.3,2.5,8.3
5139,1.0,52.0,2.5,0.5,0.0,6.12,0.3,2.5,61.42
5140,2.0,5.0,0.0,0.5,0.0,0.0,0.3,0.0,5.8
5141,1.0,52.0,2.5,0.5,12.25,6.12,0.3,2.5,73.67
5142,1.0,9.5,3.5,0.5,1.0,0.0,0.3,2.5,14.8
5143,2.0,14.5,2.5,0.5,0.0,0.0,0.3,2.5,17.8
5144,1.0,12.5,3.0,0.5,0.0,0.0,0.3,2.5,16.3
5145,1.0,7.0,1.0,0.5,1.13,0.0,0.3,2.5,12.43
5146,1.0,28.5,0.5,0.5,5.08,0.0,0.3,2.5,37.38
5147,1.0,8.5,0.0,0.5,1.77,0.0,0.3,2.5,13.57
5148,1.0,14.5,0.0,0.5,4.45,0.0,0.3,2.5,22.25
5149,2.0,9.0,0.5,0.5,0.0,0.0,0.3,2.5,12.8
5150,1.0,18.5,2.5,0.5,2.0,0.0,0.3,2.5,23.8
5151,1.0,68.5,0.0,0.0,17.91,20.74,0.3,0.0,107.45
5152,1.0,11.0,3.0,0.5,2.95,0.0,0.3,2.5,17.75
5153,1.0,4.5,0.0,0.5,1.56,0.0,0.3,2.5,9.36
5154,1.0,4.5,2.5,0.5,1.55,0.0,0.3,2.5,9.35
5155,1.0,7.0,2.5,0.5,2.05,0.0,0.3,2.5,12.35
5156,1.0,10.5,1.0,0.5,2.96,0.0,0.3,2.5,17.76
5157,1.0,9.5,2.5,0.5,3.2,0.0,0.3,2.5,16.0
5158,2.0,16.0,0.0,0.5,0.0,0.0,0.3,2.5,19.3
5159,1.0,9.5,0.0,0.5,1.2,0.0,0.3,2.5,14.0
5160,1.0,6.5,0.0,0.5,0.98,0.0,0.3,2.5,10.78
5161,1.0,15.0,1.0,0.5,4.0,0.0,0.3,2.5,23.3
5162,1.0,4.5,0.0,0.5,1.56,0.0,0.3,2.5,9.36
5163,1.0,9.0,0.0,0.5,3.08,0.0,0.3,2.5,15.38
5164,1.0,11.0,3.0,0.5,2.95,0.0,0.3,2.5,17.75
5165,1.0,7.5,3.0,0.5,2.26,0.0,0.3,2.5,13.56
5166,2.0,6.0,0.0,0.5,0.0,0.0,0.3,2.5,9.3
5167,2.0,5.0,0.0,0.5,0.0,0.0,0.3,2.5,8.3
5168,2.0,4.0,0.0,0.5,0.0,0.0,0.3,2.5,7.3
5169,2.0,5.5,2.5,0.5,0.0,0.0,0.3,2.5,8.8
5170,1.0,6.0,0.5,0.5,1.96,0.0,0.3,2.5,11.76
5171,2.0,45.5,0.0,0.5,0.0,6.12,0.3,0.0,52.42
5172,1.0,12.5,3.5,0.5,3.35,0.0,0.3,2.5,20.15
5173,2.0,15.0,2.5,0.5,0.0,0.0,0.3,2.5,18.3
5174,1.0,5.0,0.0,0.5,1.08,0.0,0.3,2.5,9.38
5175,1.0,6.0,1.0,0.5,2.06,0.0,0.3,2.5,12.36
5176,1.0,11.5,3.0,0.5,3.05,0.0,0.3,2.5,18.35
5177,1.0,7.0,0.0,0.5,2.06,0.0,0.3,2.5,12.36
5178,2.0,7.5,2.5,0.5,0.0,0.0,0.3,2.5,10.8
5179,1.0,13.5,0.0,0.5,3.36,0.0,0.3,2.5,20.16
5180,1.0,14.5,0.0,0.5,3.56,0.0,0.3,2.5,21.36
5181,1.0,8.5,2.5,0.5,2.36,0.0,0.3,2.5,14.16
5182,2.0,9.0,0.0,0.5,0.0,0.0,0.3,2.5,12.3
5183,1.0,5.0,1.0,0.5,1.7,0.0,0.3,2.5,11.0
5184,1.0,25.5,0.5,0.5,3.54,6.12,0.3,2.5,38.96
5185,2.0,6.0,2.5,0.5,0.0,0.0,0.3,2.5,9.3
5186,1.0,5.0,0.0,0.5,2.08,0.0,0.3,2.5,10.38
5187,1.0,7.5,0.0,0.5,1.2,0.0,0.3,2.5,12.0
5188,1.0,5.5,0.0,0.5,0.0,0.0,0.3,0.0,6.3
5189,1.0,12.5,0.0,0.5,1.0,0.0,0.3,2.5,16.8
5190,2.0,8.5,0.5,0.5,0.0,0.0,0.3,0.0,9.8
5191,1.0,12.5,2.5,0.5,1.58,0.0,0.3,2.5,17.38
5192,1.0,3.5,0.5,0.5,1.4,0.0,0.3,0.0,6.2
5193,4.0,-2.5,-1.0,-0.5,0.0,0.0,-0.3,-2.5,-6.8
5194,2.0,8.5,0.0,0.5,0.0,0.0,0.3,2.5,11.8
5195,1.0,14.0,3.0,0.5,3.56,0.0,0.3,2.5,21.36
5196,1.0,16.5,0.5,0.5,1.78,0.0,0.3,0.0,19.58
5197,1.0,8.5,0.5,0.5,2.46,0.0,0.3,2.5,14.76
5198,1.0,6.0,0.5,0.5,1.0,0.0,0.3,2.5,10.8
5199,1.0,5.5,2.5,0.5,1.0,0.0,0.3,2.5,9.8
5200,2.0,16.0,0.0,0.5,0.0,0.0,0.3,2.5,19.3
5201,1.0,18.0,3.5,0.5,3.0,0.0,0.3,2.5,25.3
5202,1.0,22.5,0.5,0.5,3.0,0.0,0.3,2.5,29.3
5203,2.0,10.5,0.0,0.5,0.0,0.0,0.3,2.5,13.8
5204,1.0,12.5,0.0,0.5,3.16,0.0,0.3,2.5,18.96
5205,1.0,8.5,0.5,0.5,2.46,0.0,0.3,2.5,14.76
5206,1.0,8.5,0.0,0.5,2.0,0.0,0.3,2.5,13.8
5207,1.0,7.0,1.0,0.5,1.0,0.0,0.3,2.5,12.3
5208,1.0,9.5,3.5,0.5,2.25,0.0,0.3,2.5,16.05
5209,2.0,12.5,2.5,0.5,0.0,0.0,0.3,2.5,15.8
5210,1.0,8.0,0.0,0.5,2.26,0.0,0.3,2.5,13.56
5211,1.0,4.0,0.0,0.5,1.46,0.0,0.3,2.5,8.76
5212,1.0,5.0,3.0,0.5,1.75,0.0,0.3,2.5,10.55
5213,1.0,9.5,3.0,0.5,2.65,0.0,0.3,2.5,15.95
5214,1.0,4.0,1.0,0.5,1.5,0.0,0.3,2.5,9.8
5215,1.0,4.5,0.0,0.5,1.56,0.0,0.3,2.5,9.36
5216,1.0,7.5,0.0,0.5,2.7,0.0,0.3,2.5,13.5
5217,1.0,4.5,2.5,0.5,1.0,0.0,0.3,2.5,8.8
5218,1.0,52.0,2.5,0.5,15.0,0.0,0.3,2.5,70.3
5219,1.0,8.0,0.5,0.5,2.36,0.0,0.3,2.5,14.16
5220,1.0,5.5,0.5,0.5,1.86,0.0,0.3,2.5,11.16
5221,1.0,9.0,1.0,0.5,2.66,0.0,0.3,2.5,15.96
5222,1.0,7.0,0.0,0.5,2.58,0.0,0.3,2.5,12.88
5223,2.0,14.0,0.0,0.5,0.0,0.0,0.3,2.5,17.3
5224,1.0,12.0,2.5,0.5,1.0,0.0,0.3,2.5,16.3
5225,1.0,6.0,0.0,0.5,1.4,0.0,0.3,2.5,10.7
5226,3.0,11.5,2.5,0.5,0.0,0.0,0.3,2.5,14.8
5227,1.0,7.0,3.0,0.5,2.15,0.0,0.3,2.5,12.95
5228,1.0,13.5,1.0,0.5,3.05,0.0,0.3,0.0,18.35
5229,1.0,28.5,3.0,0.5,6.45,0.0,0.3,2.5,38.75
5230,1.0,44.0,0.5,0.5,13.48,6.12,0.3,2.5,67.4
5231,1.0,5.0,2.5,0.5,1.65,0.0,0.3,2.5,9.95
5232,1.0,7.5,0.5,0.5,0.0,0.0,0.3,2.5,11.3
5233,1.0,4.5,2.5,0.5,0.9,0.0,0.3,2.5,8.7
5234,1.0,10.5,2.5,0.5,2.75,0.0,0.3,2.5,16.55
5235,1.0,8.0,0.5,0.5,2.36,0.0,0.3,2.5,14.16
5236,1.0,3.5,0.0,0.5,1.0,0.0,0.3,2.5,7.8
5237,1.0,9.5,0.0,0.5,1.0,0.0,0.3,2.5,13.8
5238,2.0,18.5,2.5,0.5,0.0,0.0,0.3,2.5,21.8
5239,1.0,6.0,0.0,0.5,1.86,0.0,0.3,2.5,11.16
5240,1.0,8.5,0.5,0.5,3.69,0.0,0.3,2.5,15.99
5241,1.0,15.0,2.5,0.5,3.65,0.0,0.3,2.5,21.95
5242,1.0,12.0,3.5,0.5,2.0,0.0,0.3,2.5,18.3
5243,1.0,12.0,0.0,0.5,3.06,0.0,0.3,2.5,18.36
5244,2.0,10.5,2.5,0.5,0.0,0.0,0.3,2.5,13.8
5245,1.0,13.0,2.5,0.5,3.25,0.0,0.3,2.5,19.55
5246,2.0,5.5,0.0,0.5,0.0,0.0,0.3,2.5,8.8
5247,2.0,8.0,0.0,0.5,0.0,0.0,0.3,0.0,8.8
5248,1.0,11.0,2.5,0.5,2.85,0.0,0.3,2.5,17.15
5249,1.0,7.5,3.0,0.5,2.8,0.0,0.3,2.5,14.1
5250,1.0,9.0,2.5,0.5,2.45,0.0,0.3,2.5,14.75
5251,1.0,18.0,1.0,0.5,4.46,0.0,0.3,2.5,26.76
5252,2.0,19.5,0.0,0.5,0.0,0.0,0.3,2.5,22.8
5253,2.0,5.0,0.0,0.5,0.0,0.0,0.3,2.5,8.3
5254,1.0,6.5,0.5,0.5,2.06,0.0,0.3,2.5,12.36
5255,1.0,5.0,0.0,0.5,1.66,0.0,0.3,2.5,9.96
5256,2.0,5.0,2.5,0.5,0.0,0.0,0.3,2.5,8.3
5257,2.0,14.5,3.0,0.5,0.0,0.0,0.3,2.5,18.3
5258,1.0,18.0,2.5,0.5,2.0,0.0,0.3,2.5,23.3
5259,2.0,7.0,0.0,0.5,0.0,0.0,0.3,2.5,10.3
5260,2.0,5.0,2.5,0.5,0.0,0.0,0.3,2.5,8.3
5261,1.0,17.5,0.5,0.5,4.26,0.0,0.3,2.5,25.56
5262,2.0,8.0,0.0,0.5,0.0,0.0,0.3,2.5,11.3
5263,1.0,9.5,2.5,0.5,2.0,0.0,0.3,2.5,14.8
5264,1.0,4.5,0.0,0.5,1.0,0.0,0.3,2.5,8.8
5265,1.0,6.5,0.5,0.5,2.06,0.0,0.3,2.5,12.36
5266,2.0,6.0,0.0,0.5,0.0,0.0,0.3,2.5,9.3
5267,1.0,52.0,0.0,0.5,10.0,6.12,0.3,2.5,71.42
5268,1.0,34.0,1.0,0.5,11.1,6.12,0.3,2.5,55.52
5269,2.0,18.0,0.0,0.5,0.0,0.0,0.3,2.5,21.3
5270,1.0,7.0,0.0,0.5,2.06,0.0,0.3,2.5,12.36
5271,1.0,7.0,1.0,0.5,2.26,0.0,0.3,2.5,13.56
5272,1.0,6.0,0.5,0.5,1.96,0.0,0.3,2.5,11.76
5273,1.0,11.5,0.0,0.5,2.96,0.0,0.3,2.5,17.76
5274,1.0,4.5,1.0,0.5,2.2,0.0,0.3,2.5,11.0
5275,1.0,5.5,1.0,0.5,1.2,0.0,0.3,2.5,11.0
5276,1.0,5.5,3.0,0.5,1.85,0.0,0.3,2.5,11.15
5277,1.0,7.5,2.5,0.5,2.15,0.0,0.3,2.5,12.95
5278,1.0,7.5,0.5,0.5,2.26,0.0,0.3,2.5,13.56
5279,1.0,9.5,3.5,0.5,3.45,0.0,0.3,2.5,17.25
